dpsi,pos_ci95,vel_ci95,recovery,n_encounters,n_los,p_los_run,detection_rate,median_min_sep,n_unsettled
78,10,3,0.999,10000,25,0.0025,1,72.87053139,0
78,10,3,0.99,10000,44,0.0044,1,67.67211919,0
78,10,3,0.9,10000,140,0.014,1,61.22872781,0
78,10,3,0.75,10000,349,0.0349,1,57.60523252,0
78,10,3,0.5,10000,1766,0.1766,1,53.1158455,0
80,3,1,ftr,10000,709,0.0709,1,51.84769659,0
80,3,1,0.999,10000,2,0.0002,1,65.19361287,0
80,3,1,0.99,10000,0,0,1,61.49379139,0
80,3,1,0.9,10000,9,0.0009,1,56.85513691,0
80,3,1,0.75,10000,57,0.0057,1,54.18680138,0
80,3,1,0.5,10000,672,0.0672,1,51.90003014,0
80,3,3,ftr,10000,2325,0.2325,1,51.50646735,0
80,3,3,0.999,10000,30,0.003,1,70.63928398,0
80,3,3,0.99,10000,53,0.0053,1,65.19908578,0
80,3,3,0.9,10000,112,0.0112,1,58.88102545,0
80,3,3,0.75,10000,292,0.0292,1,55.56207171,0
80,3,3,0.5,10000,2342,0.2342,1,51.38190736,0
80,10,1,ftr,10000,425,0.0425,1,54.43426381,0
80,10,1,0.999,10000,0,0,1,68.31512643,0
80,10,1,0.99,10000,0,0,1,64.26928975,0
80,10,1,0.9,10000,4,0.0004,1,59.7072433,0
80,10,1,0.75,10000,34,0.0034,1,57.25132896,0
80,10,1,0.5,10000,417,0.0417,1,54.44167528,0
80,10,3,ftr,10000,1802,0.1802,1,53.34330891,0
80,10,3,0.999,10000,33,0.0033,1,73.00546227,0
80,10,3,0.99,10000,49,0.0049,1,67.69653685,0
80,10,3,0.9,10000,102,0.0102,1,61.4663849,0
80,10,3,0.75,10000,328,0.0328,1,57.628825,0
80,10,3,0.5,10000,1819,0.1819,1,53.09682874,0
82,3,1,ftr,10000,712,0.0712,1,51.85478686,0
82,3,1,0.999,10000,1,0.0001,1,65.21426502,0
82,3,1,0.99,10000,0,0,1,61.64038441,0
82,3,1,0.9,10000,11,0.0011,1,56.89763871,0
82,3,1,0.75,10000,56,0.0056,1,54.23726335,0
82,3,1,0.5,10000,746,0.0746,1,51.88998732,0
82,3,3,ftr,10000,2334,0.2334,1,51.50745483,0
82,3,3,0.999,10000,31,0.0031,1,70.34099424,0
82,3,3,0.99,10000,54,0.0054,1,64.86750537,0
82,3,3,0.9,10000,116,0.0116,1,59.1639096,0
82,3,3,0.75,10000,303,0.0303,1,55.4638249,0
82,3,3,0.5,10000,2339,0.2339,1,51.40951527,0
82,10,1,ftr,10000,427,0.0427,1,54.46769688,0
82,10,1,0.999,10000,1,0.0001,1,68.26707346,0
82,10,1,0.99,10000,0,0,1,64.30510894,0
82,10,1,0.9,10000,7,0.0007,1,59.69086884,0
82,10,1,0.75,10000,37,0.0037,1,57.34393486,0
82,10,1,0.5,10000,396,0.0396,1,54.4387247,0
82,10,3,ftr,10000,1833,0.1833,1,53.28449339,0
82,10,3,0.999,10000,20,0.002,1,73.0267167,0
82,10,3,0.99,10000,54,0.0054,1,67.6593878,0
82,10,3,0.9,10000,105,0.0105,1,61.34364818,0
82,10,3,0.75,10000,337,0.0337,1,57.60766364,0
82,10,3,0.5,10000,1839,0.1839,1,53.08671349,0
84,3,1,ftr,10000,750,0.075,1,51.84381356,0
84,3,1,0.999,10000,1,0.0001,1,65.14233131,0
84,3,1,0.99,10000,0,0,1,61.74475749,0
84,3,1,0.9,10000,12,0.0012,1,56.81834623,0
84,3,1,0.75,10000,52,0.0052,1,54.25326494,0
84,3,1,0.5,10000,718,0.0718,1,51.87698205,0
84,3,3,ftr,10000,2369,0.2369,1,51.53325791,0
84,3,3,0.999,10000,31,0.0031,1,69.89657274,0
84,3,3,0.99,10000,69,0.0069,1,64.84537048,0
84,3,3,0.9,10000,105,0.0105,1,58.89064618,0
84,3,3,0.75,10000,311,0.0311,1,55.51964267,0
84,3,3,0.5,10000,2314,0.2314,1,51.45262722,0
84,10,1,ftr,10000,430,0.043,1,54.45640399,0
84,10,1,0.999,10000,1,0.0001,1,68.39669757,0
84,10,1,0.99,10000,0,0,1,64.44402313,0
84,10,1,0.9,10000,5,0.0005,1,59.76494478,0
84,10,1,0.75,10000,44,0.0044,1,57.30386287,0
84,10,1,0.5,10000,418,0.0418,1,54.39219985,0
84,10,3,ftr,10000,1791,0.1791,1,53.32233561,0
84,10,3,0.999,10000,24,0.0024,1,72.75145392,0
84,10,3,0.99,10000,44,0.0044,1,67.69918499,0
84,10,3,0.9,10000,122,0.0122,1,61.27584797,0
84,10,3,0.75,10000,347,0.0347,1,57.60910593,0
84,10,3,0.5,10000,1884,0.1884,1,53.06229072,0
86,3,1,ftr,10000,760,0.076,1,51.80691832,0
86,3,1,0.999,10000,0,0,1,65.25854778,0
86,3,1,0.99,10000,0,0,1,61.60208792,0
86,3,1,0.9,10000,14,0.0014,1,56.90666819,0
86,3,1,0.75,10000,44,0.0044,1,54.23804882,0
86,3,1,0.5,10000,729,0.0729,1,51.84352073,0
86,3,3,ftr,10000,2294,0.2294,1,51.55587486,0
86,3,3,0.999,10000,40,0.004,1,70.43443212,0
86,3,3,0.99,10000,56,0.0056,1,65.01231813,0
86,3,3,0.9,10000,112,0.0112,1,59.00349392,0
86,3,3,0.75,10000,266,0.0266,1,55.59572382,0
86,3,3,0.5,10000,2355,0.2355,1,51.45174649,0
86,10,1,ftr,10000,419,0.0419,1,54.39583431,0
86,10,1,0.999,10000,0,0,1,68.48185327,0
86,10,1,0.99,10000,0,0,1,64.42405156,0
86,10,1,0.9,10000,5,0.0005,1,59.69991226,0
86,10,1,0.75,10000,38,0.0038,1,57.26920188,0
86,10,1,0.5,10000,439,0.0439,1,54.40041754,0
86,10,3,ftr,10000,1871,0.1871,1,53.26048671,0
86,10,3,0.999,10000,30,0.003,1,72.6324258,0
86,10,3,0.99,10000,50,0.005,1,67.57668889,0
86,10,3,0.9,10000,107,0.0107,1,61.22892188,0
86,10,3,0.75,10000,344,0.0344,1,57.62450451,0
86,10,3,0.5,10000,1831,0.1831,1,53.10595305,0
88,3,1,ftr,10000,752,0.0752,1,51.81329216,0
88,3,1,0.999,10000,0,0,1,65.29611577,0
88,3,1,0.99,10000,3,0.0003,1,61.60771404,0
88,3,1,0.9,10000,9,0.0009,1,56.88402858,0
88,3,1,0.75,10000,54,0.0054,1,54.22709029,0
88,3,1,0.5,10000,750,0.075,1,51.89972775,0
88,3,3,ftr,10000,2316,0.2316,1,51.51364841,0
88,3,3,0.999,10000,35,0.0035,1,70.49831545,0
88,3,3,0.99,10000,51,0.0051,1,65.23533405,0
88,3,3,0.9,10000,107,0.0107,1,58.99427122,0
88,3,3,0.75,10000,296,0.0296,1,55.55259337,0
88,3,3,0.5,10000,2269,0.2269,1,51.46777281,0
88,10,1,ftr,10000,414,0.0414,1,54.42590851,0
88,10,1,0.999,10000,0,0,1,68.23272063,0
88,10,1,0.99,10000,1,0.0001,1,64.31639056,0
88,10,1,0.9,10000,7,0.0007,1,59.76017629,0
88,10,1,0.75,10000,41,0.0041,1,57.21709136,0
88,10,1,0.5,10000,433,0.0433,1,54.38869292,0
88,10,3,ftr,10000,1844,0.1844,1,53.25859922,0
88,10,3,0.999,10000,30,0.003,1,72.87020332,0
88,10,3,0.99,10000,43,0.0043,1,67.61146679,0
88,10,3,0.9,10000,98,0.0098,1,61.36832696,0
88,10,3,0.75,10000,343,0.0343,1,57.6327097,0
88,10,3,0.5,10000,1726,0.1726,1,53.14278886,0
90,3,1,ftr,10000,806,0.0806,1,51.79368819,0
90,3,1,0.999,10000,1,0.0001,1,65.24836954,0
90,3,1,0.99,10000,1,0.0001,1,61.63293966,0
90,3,1,0.9,10000,7,0.0007,1,56.83025934,0
90,3,1,0.75,10000,67,0.0067,1,54.22485931,0
90,3,1,0.5,10000,725,0.0725,1,51.88949745,0
90,3,3,ftr,10000,2341,0.2341,1,51.53603139,0
90,3,3,0.999,10000,37,0.0037,1,70.09264822,0
90,3,3,0.99,10000,61,0.0061,1,64.83814845,0
90,3,3,0.9,10000,100,0.01,1,59.11288675,0
90,3,3,0.75,10000,292,0.0292,1,55.65514848,0
90,3,3,0.5,10000,2426,0.2426,1,51.38944559,0
90,10,1,ftr,10000,419,0.0419,1,54.41506016,0
90,10,1,0.999,10000,0,0,1,68.14005007,0
90,10,1,0.99,10000,1,0.0001,1,64.29705821,0
90,10,1,0.9,10000,5,0.0005,1,59.73265265,0
90,10,1,0.75,10000,45,0.0045,1,57.24906458,0
90,10,1,0.5,10000,405,0.0405,1,54.40049354,0
90,10,3,ftr,10000,1828,0.1828,1,53.29902246,0
90,10,3,0.999,10000,25,0.0025,1,72.75248054,0
90,10,3,0.99,10000,56,0.0056,1,67.45901921,0
90,10,3,0.9,10000,127,0.0127,1,61.3529158,0
90,10,3,0.75,10000,360,0.036,1,57.67535624,0
90,10,3,0.5,10000,1812,0.1812,1,53.08463855,0
92,3,1,ftr,10000,768,0.0768,1,51.81422932,0
92,3,1,0.999,10000,1,0.0001,1,65.22896214,0
92,3,1,0.99,10000,0,0,1,61.52908728,0
92,3,1,0.9,10000,9,0.0009,1,56.95306544,0
92,3,1,0.75,10000,54,0.0054,1,54.19657722,0
92,3,1,0.5,10000,723,0.0723,1,51.83866565,0
92,3,3,ftr,10000,2344,0.2344,1,51.54211813,0
92,3,3,0.999,10000,41,0.0041,1,70.09816289,0
92,3,3,0.99,10000,76,0.0076,1,64.94966867,0
92,3,3,0.9,10000,116,0.0116,1,59.00185234,0
92,3,3,0.75,10000,314,0.0314,1,55.58054511,0
92,3,3,0.5,10000,2336,0.2336,1,51.44150857,0
92,10,1,ftr,10000,431,0.0431,1,54.36761157,0
92,10,1,0.999,10000,1,0.0001,1,68.06626937,0
92,10,1,0.99,10000,0,0,1,64.32955892,0
92,10,1,0.9,10000,6,0.0006,1,59.7431245,0
92,10,1,0.75,10000,48,0.0048,1,57.30392954,0
92,10,1,0.5,10000,409,0.0409,1,54.33508709,0
92,10,3,ftr,10000,1815,0.1815,1,53.35326201,0
92,10,3,0.999,10000,28,0.0028,1,73.080875,0
92,10,3,0.99,10000,55,0.0055,1,67.70668518,0
92,10,3,0.9,10000,133,0.0133,1,61.25966174,0
92,10,3,0.75,10000,361,0.0361,1,57.62595553,0
92,10,3,0.5,10000,1923,0.1923,1,53.13982516,0
94,3,1,ftr,10000,803,0.0803,1,51.79421357,0
94,3,1,0.999,10000,3,0.0003,1,65.24935484,0
94,3,1,0.99,10000,0,0,1,61.77070067,0
94,3,1,0.9,10000,10,0.001,1,56.88783782,0
94,3,1,0.75,10000,57,0.0057,1,54.22732177,0
94,3,1,0.5,10000,718,0.0718,1,51.8410919,0
94,3,3,ftr,10000,2404,0.2404,1,51.49310283,0
94,3,3,0.999,10000,42,0.0042,1,70.05532542,0
94,3,3,0.99,10000,54,0.0054,1,64.80111331,0
94,3,3,0.9,10000,114,0.0114,1,58.91819143,0
94,3,3,0.75,10000,280,0.028,1,55.55771815,0
94,3,3,0.5,10000,2425,0.2425,1,51.45568422,0
94,10,1,ftr,10000,423,0.0423,1,54.47748435,0
94,10,1,0.999,10000,2,0.0002,1,68.28419525,0
94,10,1,0.99,10000,0,0,1,64.34231953,0
94,10,1,0.9,10000,7,0.0007,1,59.74895298,0
94,10,1,0.75,10000,36,0.0036,1,57.2750364,0
94,10,1,0.5,10000,446,0.0446,1,54.30543292,0
94,10,3,ftr,10000,1886,0.1886,1,53.35193272,0
94,10,3,0.999,10000,31,0.0031,1,72.96332588,0
94,10,3,0.99,10000,63,0.0063,1,67.50352363,0
94,10,3,0.9,10000,115,0.0115,1,61.21445357,0
94,10,3,0.75,10000,346,0.0346,1,57.56315425,0
94,10,3,0.5,10000,1962,0.1962,1,53.09588314,0
96,3,1,ftr,10000,879,0.0879,1,51.76802884,0
96,3,1,0.999,10000,2,0.0002,1,65.04241077,0
96,3,1,0.99,10000,5,0.0005,1,61.6394856,0
96,3,1,0.9,10000,11,0.0011,1,56.92460098,0
96,3,1,0.75,10000,57,0.0057,1,54.26006429,0
96,3,1,0.5,10000,794,0.0794,1,51.8352428,0
96,3,3,ftr,10000,2301,0.2301,1,51.5541083,0
96,3,3,0.999,10000,42,0.0042,1,70.20438269,0
96,3,3,0.99,10000,74,0.0074,1,64.97883085,0
96,3,3,0.9,10000,105,0.0105,1,59.03698803,0
96,3,3,0.75,10000,291,0.0291,1,55.57109605,0
96,3,3,0.5,10000,2407,0.2407,1,51.43628852,0
96,10,1,ftr,10000,468,0.0468,1,54.38607349,0
96,10,1,0.999,10000,0,0,1,68.26287499,0
96,10,1,0.99,10000,0,0,1,64.27126335,0
96,10,1,0.9,10000,5,0.0005,1,59.69583481,0
96,10,1,0.75,10000,42,0.0042,1,57.2125572,0
96,10,1,0.5,10000,419,0.0419,1,54.37794281,0
96,10,3,ftr,10000,1975,0.1975,1,53.2567278,0
96,10,3,0.999,10000,37,0.0037,1,72.90001697,0
96,10,3,0.99,10000,56,0.0056,1,67.38389193,0
96,10,3,0.9,10000,125,0.0125,1,61.29563807,0
96,10,3,0.75,10000,358,0.0358,1,57.73168082,0
96,10,3,0.5,10000,1908,0.1908,1,53.10532105,0
98,3,1,ftr,10000,836,0.0836,1,51.78446101,0
98,3,1,0.999,10000,1,0.0001,1,65.31443757,0
98,3,1,0.99,10000,2,0.0002,1,61.6755239,0
98,3,1,0.9,10000,4,0.0004,1,56.9344314,0
98,3,1,0.75,10000,48,0.0048,1,54.22059475,0
98,3,1,0.5,10000,772,0.0772,1,51.86092371,0
98,3,3,ftr,10000,2397,0.2397,1,51.55365106,0
98,3,3,0.999,10000,37,0.0037,1,70.10267812,0
98,3,3,0.99,10000,67,0.0067,1,65.08838756,0
98,3,3,0.9,10000,87,0.0087,1,59.09943418,0
98,3,3,0.75,10000,280,0.028,1,55.65523221,0
98,3,3,0.5,10000,2403,0.2403,1,51.41784555,0
98,10,1,ftr,10000,419,0.0419,1,54.40105294,0
98,10,1,0.999,10000,1,0.0001,1,68.3693395,0
98,10,1,0.99,10000,0,0,1,64.39122722,0
98,10,1,0.9,10000,2,0.0002,1,59.73419868,0
98,10,1,0.75,10000,36,0.0036,1,57.25591264,0
98,10,1,0.5,10000,468,0.0468,1,54.39552129,0
98,10,3,ftr,10000,1959,0.1959,1,53.18470528,0
98,10,3,0.999,10000,32,0.0032,1,72.93611356,0
98,10,3,0.99,10000,50,0.005,1,67.40627818,0
98,10,3,0.9,10000,113,0.0113,1,61.40057057,0
98,10,3,0.75,10000,352,0.0352,1,57.69682341,0
98,10,3,0.5,10000,1924,0.1924,1,53.0937156,0
100,3,1,ftr,10000,863,0.0863,1,51.76448192,0
100,3,1,0.999,10000,1,0.0001,1,65.43448412,0
100,3,1,0.99,10000,1,0.0001,1,61.84435825,0
100,3,1,0.9,10000,7,0.0007,1,57.04200635,0
100,3,1,0.75,10000,58,0.0058,1,54.25265787,0
100,3,1,0.5,10000,793,0.0793,1,51.82325634,0
100,3,3,ftr,10000,2459,0.2459,1,51.49193335,0
100,3,3,0.999,10000,51,0.0051,1,70.08037144,0
100,3,3,0.99,10000,67,0.0067,1,64.96407039,0
100,3,3,0.9,10000,114,0.0114,1,59.08640848,0
100,3,3,0.75,10000,309,0.0309,1,55.61522501,0
100,3,3,0.5,10000,2457,0.2457,1,51.43652885,0
100,10,1,ftr,10000,454,0.0454,1,54.40227134,0
100,10,1,0.999,10000,2,0.0002,1,68.16859725,0
100,10,1,0.99,10000,0,0,1,64.44255203,0
100,10,1,0.9,10000,7,0.0007,1,59.68224273,0
100,10,1,0.75,10000,40,0.004,1,57.23681503,0
100,10,1,0.5,10000,477,0.0477,1,54.29171877,0
100,10,3,ftr,10000,2001,0.2001,1,53.15366038,0
100,10,3,0.999,10000,29,0.0029,1,73.23934298,0
100,10,3,0.99,10000,50,0.005,1,67.8343844,0
100,10,3,0.9,10000,106,0.0106,1,61.33901593,0
100,10,3,0.75,10000,342,0.0342,1,57.5735172,0
100,10,3,0.5,10000,1894,0.1894,1,53.0994889,0
102,3,1,ftr,10000,899,0.0899,1,51.75398741,0
102,3,1,0.999,10000,4,0.0004,1,65.25869151,0
102,3,1,0.99,10000,0,0,1,61.56004204,0
102,3,1,0.9,10000,7,0.0007,1,56.93505909,0
102,3,1,0.75,10000,55,0.0055,1,54.22782115,0
102,3,1,0.5,10000,812,0.0812,1,51.81853782,0
102,3,3,ftr,10000,2398,0.2398,1,51.50171154,0
102,3,3,0.999,10000,47,0.0047,1,70.55676345,0
102,3,3,0.99,10000,68,0.0068,1,65.12605105,0
102,3,3,0.9,10000,102,0.0102,1,59.08357833,0
102,3,3,0.75,10000,258,0.0258,1,55.71737742,0
102,3,3,0.5,10000,2454,0.2454,1,51.43240414,0
102,10,1,ftr,10000,448,0.0448,1,54.3507507,0
102,10,1,0.999,10000,0,0,1,68.1714459,0
102,10,1,0.99,10000,0,0,1,64.36844211,0
102,10,1,0.9,10000,4,0.0004,1,59.69787684,0
102,10,1,0.75,10000,43,0.0043,1,57.24270117,0
102,10,1,0.5,10000,456,0.0456,1,54.32198841,0
102,10,3,ftr,10000,1965,0.1965,1,53.21289271,0
102,10,3,0.999,10000,28,0.0028,1,72.87312502,0
102,10,3,0.99,10000,72,0.0072,1,67.70191241,0
102,10,3,0.9,10000,124,0.0124,1,61.42244216,0
102,10,3,0.75,10000,381,0.0381,1,57.64641356,0
102,10,3,0.5,10000,1931,0.1931,1,53.09031312,0
104,3,1,ftr,10000,901,0.0901,1,51.7454684,0
104,3,1,0.999,10000,0,0,1,65.21130209,0
104,3,1,0.99,10000,1,0.0001,1,61.58777736,0
104,3,1,0.9,10000,7,0.0007,1,56.97201352,0
104,3,1,0.75,10000,40,0.004,1,54.26865753,0
104,3,1,0.5,10000,780,0.078,1,51.8612368,0
104,3,3,ftr,10000,2396,0.2396,1,51.55200786,0
104,3,3,0.999,10000,47,0.0047,1,70.20621325,0
104,3,3,0.99,10000,76,0.0076,1,65.07159937,0
104,3,3,0.9,10000,129,0.0129,1,59.08916249,0
104,3,3,0.75,10000,344,0.0344,1,55.65893237,0
104,3,3,0.5,10000,2470,0.247,1,51.41885451,0
104,10,1,ftr,10000,450,0.045,1,54.36268315,0
104,10,1,0.999,10000,0,0,1,68.34006092,0
104,10,1,0.99,10000,0,0,1,64.33801717,0
104,10,1,0.9,10000,3,0.0003,1,59.75940163,0
104,10,1,0.75,10000,46,0.0046,1,57.28096255,0
104,10,1,0.5,10000,471,0.0471,1,54.32491885,0
104,10,3,ftr,10000,2033,0.2033,1,53.17178437,0
104,10,3,0.999,10000,41,0.0041,1,73.37653169,0
104,10,3,0.99,10000,67,0.0067,1,68.00228929,0
104,10,3,0.9,10000,127,0.0127,1,61.27341034,0
104,10,3,0.75,10000,363,0.0363,1,57.5338147,0
104,10,3,0.5,10000,1999,0.1999,1,53.08952666,0
106,3,1,ftr,10000,872,0.0872,1,51.73457697,0
106,3,1,0.999,10000,5,0.0005,1,65.26785027,0
106,3,1,0.99,10000,0,0,1,61.68655261,0
106,3,1,0.9,10000,6,0.0006,1,57.02071796,0
106,3,1,0.75,10000,50,0.005,1,54.29153332,0
106,3,1,0.5,10000,806,0.0806,1,51.80812642,0
106,3,3,ftr,10000,2406,0.2406,1,51.54778812,0
106,3,3,0.999,10000,44,0.0044,1,69.93301887,0
106,3,3,0.99,10000,81,0.0081,1,65.26100736,0
106,3,3,0.9,10000,104,0.0104,1,59.04306571,0
106,3,3,0.75,10000,307,0.0307,1,55.66458102,0
106,3,3,0.5,10000,2578,0.2578,1,51.38627333,0
106,10,1,ftr,10000,486,0.0486,1,54.30825448,0
106,10,1,0.999,10000,0,0,1,68.29864892,0
106,10,1,0.99,10000,0,0,1,64.30487902,0
106,10,1,0.9,10000,8,0.0008,1,59.7607158,0
106,10,1,0.75,10000,45,0.0045,1,57.23655168,0
106,10,1,0.5,10000,470,0.047,1,54.29996178,0
106,10,3,ftr,10000,2006,0.2006,1,53.17427381,0
106,10,3,0.999,10000,40,0.004,1,73.03286697,0
106,10,3,0.99,10000,63,0.0063,1,67.71714991,0
106,10,3,0.9,10000,139,0.0139,1,61.30524672,0
106,10,3,0.75,10000,373,0.0373,1,57.6989703,0
106,10,3,0.5,10000,1948,0.1948,1,53.07311904,0
108,3,1,ftr,10000,954,0.0954,1,51.71215463,0
108,3,1,0.999,10000,2,0.0002,1,65.32779127,0
108,3,1,0.99,10000,1,0.0001,1,61.86575294,0
108,3,1,0.9,10000,11,0.0011,1,57.07221754,0
108,3,1,0.75,10000,50,0.005,1,54.2615103,0
108,3,1,0.5,10000,830,0.083,1,51.78193952,0
108,3,3,ftr,10000,2397,0.2397,1,51.57107301,0
108,3,3,0.999,10000,44,0.0044,1,69.97108073,0
108,3,3,0.99,10000,91,0.0091,1,64.95385396,0
108,3,3,0.9,10000,124,0.0124,1,59.19351639,0
108,3,3,0.75,10000,310,0.031,1,55.66752761,0
108,3,3,0.5,10000,2502,0.2502,1,51.4288443,0
108,10,1,ftr,10000,485,0.0485,1,54.34811879,0
108,10,1,0.999,10000,0,0,1,68.33590253,0
108,10,1,0.99,10000,0,0,1,64.3545597,0
108,10,1,0.9,10000,3,0.0003,1,59.69658171,0
108,10,1,0.75,10000,39,0.0039,1,57.25673154,0
108,10,1,0.5,10000,505,0.0505,1,54.27282938,0
108,10,3,ftr,10000,1986,0.1986,1,53.18692825,0
108,10,3,0.999,10000,35,0.0035,1,73.10364064,0
108,10,3,0.99,10000,57,0.0057,1,67.73647993,0
108,10,3,0.9,10000,124,0.0124,1,61.21283081,0
108,10,3,0.75,10000,349,0.0349,1,57.68482701,0
108,10,3,0.5,10000,1966,0.1966,1,53.07331244,0
110,3,1,ftr,10000,933,0.0933,1,51.69207673,0
110,3,1,0.999,10000,1,0.0001,1,65.15895217,0
110,3,1,0.99,10000,0,0,1,61.76799401,0
110,3,1,0.9,10000,5,0.0005,1,57.16233807,0
110,3,1,0.75,10000,54,0.0054,1,54.29730452,0
110,3,1,0.5,10000,846,0.0846,1,51.81716683,0
110,3,3,ftr,10000,2419,0.2419,1,51.5427623,0
110,3,3,0.999,10000,51,0.0051,1,70.56835786,0
110,3,3,0.99,10000,81,0.0081,1,65.16313863,0
110,3,3,0.9,10000,135,0.0135,1,59.21414014,0
110,3,3,0.75,10000,329,0.0329,1,55.69283883,0
110,3,3,0.5,10000,2565,0.2565,1,51.43998895,0
110,10,1,ftr,10000,487,0.0487,1,54.28793273,0
110,10,1,0.999,10000,0,0,1,68.39913216,0
110,10,1,0.99,10000,0,0,1,64.36568377,0
110,10,1,0.9,10000,1,0.0001,1,59.70777296,0
110,10,1,0.75,10000,43,0.0043,1,57.235278,0
110,10,1,0.5,10000,499,0.0499,1,54.30760358,0
110,10,3,ftr,10000,2033,0.2033,1,53.16986134,0
110,10,3,0.999,10000,37,0.0037,1,72.85651281,0
110,10,3,0.99,10000,83,0.0083,1,67.64922954,0
110,10,3,0.9,10000,147,0.0147,1,61.33545207,0
110,10,3,0.75,10000,387,0.0387,1,57.61996897,0
110,10,3,0.5,10000,2043,0.2043,1,53.07469771,0
112,3,1,ftr,10000,975,0.0975,1,51.69211986,0
112,3,1,0.999,10000,0,0,1,65.49012572,0
112,3,1,0.99,10000,1,0.0001,1,61.95923076,0
112,3,1,0.9,10000,6,0.0006,1,57.09378252,0
112,3,1,0.75,10000,45,0.0045,1,54.31283938,0
112,3,1,0.5,10000,865,0.0865,1,51.79753272,0
112,3,3,ftr,10000,2457,0.2457,1,51.57569993,0
112,3,3,0.999,10000,47,0.0047,1,69.98003979,0
112,3,3,0.99,10000,83,0.0083,1,64.94517349,0
112,3,3,0.9,10000,138,0.0138,1,59.13110161,0
112,3,3,0.75,10000,271,0.0271,1,55.72872538,0
112,3,3,0.5,10000,2554,0.2554,1,51.43804878,0
112,10,1,ftr,10000,519,0.0519,1,54.2974182,0
112,10,1,0.999,10000,1,0.0001,1,68.36478539,0
112,10,1,0.99,10000,0,0,1,64.35641359,0
112,10,1,0.9,10000,2,0.0002,1,59.7398054,0
112,10,1,0.75,10000,42,0.0042,1,57.23028943,0
112,10,1,0.5,10000,462,0.0462,1,54.25137831,0
112,10,3,ftr,10000,2066,0.2066,1,53.18674124,0
112,10,3,0.999,10000,31,0.0031,1,72.99254829,0
112,10,3,0.99,10000,50,0.005,1,67.6024843,0
112,10,3,0.9,10000,136,0.0136,1,61.34254948,0
112,10,3,0.75,10000,402,0.0402,1,57.61180491,0
112,10,3,0.5,10000,1998,0.1998,1,53.01479395,0
114,3,1,ftr,10000,959,0.0959,1,51.70362941,0
114,3,1,0.999,10000,0,0,1,65.27596996,0
114,3,1,0.99,10000,0,0,1,62.03164142,0
114,3,1,0.9,10000,10,0.001,1,57.18416508,0
114,3,1,0.75,10000,50,0.005,1,54.33872032,0
114,3,1,0.5,10000,872,0.0872,1,51.73940454,0
114,3,3,ftr,10000,2493,0.2493,1,51.55564158,0
114,3,3,0.999,10000,56,0.0056,1,70.1751004,0
114,3,3,0.99,10000,76,0.0076,1,65.06585552,0
114,3,3,0.9,10000,111,0.0111,1,59.13387263,0
114,3,3,0.75,10000,302,0.0302,1,55.6489783,0
114,3,3,0.5,10000,2579,0.2579,1,51.43054256,0
114,10,1,ftr,10000,537,0.0537,1,54.28095177,0
114,10,1,0.999,10000,0,0,1,68.16149969,0
114,10,1,0.99,10000,0,0,1,64.35629476,0
114,10,1,0.9,10000,2,0.0002,1,59.80055504,0
114,10,1,0.75,10000,55,0.0055,1,57.24443007,0
114,10,1,0.5,10000,514,0.0514,1,54.18227112,0
114,10,3,ftr,10000,2056,0.2056,1,53.18839493,0
114,10,3,0.999,10000,38,0.0038,1,73.43698729,0
114,10,3,0.99,10000,64,0.0064,1,67.79177984,0
114,10,3,0.9,10000,129,0.0129,1,61.40956656,0
114,10,3,0.75,10000,388,0.0388,1,57.53331009,0
114,10,3,0.5,10000,2142,0.2142,1,52.97645299,0
116,3,1,ftr,10000,983,0.0983,1,51.67826459,0
116,3,1,0.999,10000,0,0,1,65.20469497,0
116,3,1,0.99,10000,0,0,1,61.97146971,0
116,3,1,0.9,10000,6,0.0006,1,57.15204157,0
116,3,1,0.75,10000,54,0.0054,1,54.33212492,0
116,3,1,0.5,10000,887,0.0887,1,51.7481435,0
116,3,3,ftr,10000,2533,0.2533,1,51.51300908,0
116,3,3,0.999,10000,68,0.0068,1,70.08576488,0
116,3,3,0.99,10000,102,0.0102,1,65.097684,0
116,3,3,0.9,10000,135,0.0135,1,59.15164928,0
116,3,3,0.75,10000,317,0.0317,1,55.6550954,0
116,3,3,0.5,10000,2543,0.2543,1,51.43608248,0
116,10,1,ftr,10000,509,0.0509,1,54.29542042,0
116,10,1,0.999,10000,1,0.0001,1,68.45562812,0
116,10,1,0.99,10000,1,0.0001,1,64.50770602,0
116,10,1,0.9,10000,7,0.0007,1,59.81176258,0
116,10,1,0.75,10000,35,0.0035,1,57.31198144,0
116,10,1,0.5,10000,500,0.05,1,54.22759255,0
116,10,3,ftr,10000,2075,0.2075,1,53.13547572,0
116,10,3,0.999,10000,40,0.004,1,72.99688032,0
116,10,3,0.99,10000,60,0.006,1,67.76016037,0
116,10,3,0.9,10000,142,0.0142,1,61.30737211,0
116,10,3,0.75,10000,391,0.0391,1,57.4810939,0
116,10,3,0.5,10000,2143,0.2143,1,52.98626854,0
118,3,1,ftr,10000,973,0.0973,1,51.66143861,0
118,3,1,0.999,10000,1,0.0001,1,65.48324414,0
118,3,1,0.99,10000,0,0,1,61.9408364,0
118,3,1,0.9,10000,3,0.0003,1,57.08012341,0
118,3,1,0.75,10000,35,0.0035,1,54.24927427,0
118,3,1,0.5,10000,865,0.0865,1,51.80015294,0
